class,path,name,cry_score,baby_cry,crying,whimper,speech,top_class,top_score
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053447333-1.7-m-26-hu.wav,3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053447333-1.7-m-26-hu.wav,1.2858520305890124,0.5798764824867249,0.6204892992973328,0.08529020845890045,0.17934271693229675,"Crying, sobbing",0.6204892992973328
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053456045-1.7-m-26-hu.wav,3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053456045-1.7-m-26-hu.wav,0.43758455384522676,0.1852770745754242,0.2044496238231659,0.03795702010393143,0.34398794174194336,Speech,0.34398794174194336
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053464739-1.7-m-26-hu.wav,3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053464739-1.7-m-26-hu.wav,0.009228977374732494,0.0016132084419950843,0.003131037810817361,0.0016846914077177644,0.8824377655982971,Speech,0.8824377655982971
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053594259-1.7-m-26-hu.wav,3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053594259-1.7-m-26-hu.wav,1.194823868572712,0.4768776595592499,0.5383252501487732,0.14411334693431854,0.033553119748830795,"Crying, sobbing",0.5383252501487732
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430326171876-1.7-m-26-hu.wav,3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430326171876-1.7-m-26-hu.wav,1.266870114575795,0.539700448513031,0.6096235513687134,0.11753447353839874,0.05857983976602554,"Crying, sobbing",0.6096235513687134
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/30c2cee4-b682-4dcb-86b9-7fa6f36f1b66-1430728411287-1.7-f-72-hu.wav,30c2cee4-b682-4dcb-86b9-7fa6f36f1b66-1430728411287-1.7-f-72-hu.wav,0.8881431789050112,0.3796740472316742,0.4254204332828522,0.08296091109514236,0.069747194647789,"Crying, sobbing",0.4254204332828522
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/31e785de-b0c9-464f-88e2-bd8f1dd5cda4-1433403682898-1.7-m-04-hu.wav,31e785de-b0c9-464f-88e2-bd8f1dd5cda4-1433403682898-1.7-m-04-hu.wav,0.8075861325487494,0.24873967468738556,0.36792176961898804,0.18565510213375092,0.028668779879808426,"Crying, sobbing",0.36792176961898804
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/323cab80-2551-4a46-8c3d-62c7a5264afa-1430382588301-1.7-m-22-hu.wav,323cab80-2551-4a46-8c3d-62c7a5264afa-1430382588301-1.7-m-22-hu.wav,0.8188405164983124,0.3598187565803528,0.36680540442466736,0.09205852448940277,0.15437933802604675,"Crying, sobbing",0.36680540442466736
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/35D58153-7AB7-443D-BED0-2D7ABF73743F-1431855847-1.1-m-04-hu.wav,35D58153-7AB7-443D-BED0-2D7ABF73743F-1431855847-1.1-m-04-hu.wav,1.5232742124353535,0.5723499655723572,0.6442461609840393,0.3063792586326599,0.13008713722229004,"Crying, sobbing",0.6442461609840393
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/36f1b3ec-3d2a-470e-af6f-0a8cc11b2723-1430237012976-1.7-m-04-hu.wav,36f1b3ec-3d2a-470e-af6f-0a8cc11b2723-1430237012976-1.7-m-04-hu.wav,0.15865192029741593,0.04162926599383354,0.0714041069149971,0.04547962173819542,0.281394898891449,Speech,0.281394898891449
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/37105492-58b1-432e-a1ce-ea154425abab-1430744728397-1.7-f-26-hu.wav,37105492-58b1-432e-a1ce-ea154425abab-1430744728397-1.7-f-26-hu.wav,0.21417440474033356,0.03373095020651817,0.0869876816868782,0.057889752089977264,0.06339191645383835,Silence,0.2861490249633789
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/375308C6-F894-49A5-B246-8C2819E9C6ED-1430416651-1.0-m-04-hu.wav,375308C6-F894-49A5-B246-8C2819E9C6ED-1430416651-1.0-m-04-hu.wav,0.6808849878143519,0.24603866040706635,0.3008362650871277,0.1306493580341339,0.4496176242828369,Speech,0.4496176242828369
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/376C006E-3664-4056-80D0-7661F631A062-1436930593-1.1-m-26-hu.wav,376C006E-3664-4056-80D0-7661F631A062-1436930593-1.1-m-26-hu.wav,0.917986698797904,0.41167789697647095,0.45394396781921387,0.050820790231227875,0.04976344853639603,"Crying, sobbing",0.45394396781921387
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/39180491-e076-4300-b5de-24e812dca6fe-1435708371348-1.7-f-04-hu.wav,39180491-e076-4300-b5de-24e812dca6fe-1435708371348-1.7-f-04-hu.wav,0.3876124008093029,0.14721429347991943,0.17317183315753937,0.06352715939283371,0.48537901043891907,Speech,0.48537901043891907
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/3941D08C-5A97-48A4-8830-091D878137F6-1430099813-1.0-m-72-hu.wav,3941D08C-5A97-48A4-8830-091D878137F6-1430099813-1.0-m-72-hu.wav,1.6396455183858052,0.7286842465400696,0.7852217555046082,0.12478877604007721,0.012597382068634033,"Crying, sobbing",0.7852217555046082
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/3941D08C-5A97-48A4-8830-091D878137F6-1430099826-1.0-m-72-hu.wav,3941D08C-5A97-48A4-8830-091D878137F6-1430099826-1.0-m-72-hu.wav,1.5907181873903937,0.6964470744132996,0.7419220805168152,0.15234239399433136,0.04366512969136238,"Crying, sobbing",0.7419220805168152
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/3BF71DAF-2A9E-4355-89D3-41AC37E94083-1437281306-1.1-f-26-hu.wav,3BF71DAF-2A9E-4355-89D3-41AC37E94083-1437281306-1.1-f-26-hu.wav,0.2323233148053987,0.09063632041215897,0.1192246824502945,0.02223983220756054,0.44078969955444336,Speech,0.44078969955444336
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/3DF341FA-E90B-4335-A51A-A9B0769150CE-1436859277-1.1-m-04-hu.wav,3DF341FA-E90B-4335-A51A-A9B0769150CE-1436859277-1.1-m-04-hu.wav,0.23662955059262458,0.09376005083322525,0.11702366918325424,0.02567034400999546,0.28577956557273865,Speech,0.28577956557273865
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/3DF341FA-E90B-4335-A51A-A9B0769150CE-1436859328-1.1-m-04-hu.wav,3DF341FA-E90B-4335-A51A-A9B0769150CE-1436859328-1.1-m-04-hu.wav,0.35029390662384685,0.15103472769260406,0.1656385362148285,0.033448684960603714,0.13589808344841003,Cat,0.2054719626903534
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122005544-1.7-m-26-hu.wav,3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122005544-1.7-m-26-hu.wav,0.1483493957639439,0.053598321974277496,0.059372302144765854,0.035169567912817,0.7837795615196228,Speech,0.7837795615196228
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122381138-1.7-m-26-hu.wav,3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122381138-1.7-m-26-hu.wav,0.0717248932342045,0.013013416901230812,0.030538981780409813,0.027630062773823738,0.8412676453590393,Speech,0.8412676453590393
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122479873-1.7-m-26-hu.wav,3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122479873-1.7-m-26-hu.wav,0.5292356640420621,0.2360130399465561,0.2548501789569855,0.03824886307120323,0.601543128490448,Speech,0.601543128490448
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430123758633-1.7-m-26-hu.wav,3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430123758633-1.7-m-26-hu.wav,1.2824287906405516,0.603101909160614,0.6244307160377502,0.0548148937523365,0.2766323387622833,"Crying, sobbing",0.6244307160377502
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430124221551-1.7-m-26-hu.wav,3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430124221551-1.7-m-26-hu.wav,0.9705041963607073,0.4166678488254547,0.4615533649921417,0.09132331609725952,0.183147594332695,"Crying, sobbing",0.4615533649921417
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430142760958-1.7-m-26-hu.wav,3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430142760958-1.7-m-26-hu.wav,1.3050010074382499,0.584081768989563,0.6398848295211792,0.08103238046169281,0.022385019809007645,"Crying, sobbing",0.6398848295211792
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430142784308-1.7-m-26-hu.wav,3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430142784308-1.7-m-26-hu.wav,1.4100911740260926,0.6507579684257507,0.6979323029518127,0.061374131590127945,0.08588536828756332,"Crying, sobbing",0.6979323029518127
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430146536552-1.7-m-26-hu.wav,3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430146536552-1.7-m-26-hu.wav,1.0020803969819099,0.4582727253437042,0.5068954825401306,0.034303780645132065,0.23506002128124237,"Crying, sobbing",0.5068954825401306
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/3c0b4e07-33ec-4d68-a6b2-5f5dcb8cff8e-1430070829977-1.7-m-26-hu.wav,3c0b4e07-33ec-4d68-a6b2-5f5dcb8cff8e-1430070829977-1.7-m-26-hu.wav,0.6236712634563446,0.2024334967136383,0.2536333501338959,0.10215651243925095,0.18569502234458923,"Crying, sobbing",0.2536333501338959
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/3c51dedc-6e4c-47dd-a179-86a25e95f1ef-1430651019625-1.7-m-04-hu.wav,3c51dedc-6e4c-47dd-a179-86a25e95f1ef-1430651019625-1.7-m-04-hu.wav,0.35838032595347613,0.13886703550815582,0.15741421282291412,0.06039154902100563,0.17622756958007812,Speech,0.17622756958007812
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/3c51dedc-6e4c-47dd-a179-86a25e95f1ef-1430651049104-1.7-m-72-hu.wav,3c51dedc-6e4c-47dd-a179-86a25e95f1ef-1430651049104-1.7-m-72-hu.wav,0.28097120858728886,0.06827642768621445,0.11501507461071014,0.08497196435928345,0.18672537803649902,Speech,0.18672537803649902
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/3d3e244d-20b1-4ec3-9732-92dcd14ff35a-1436961241219-1.7-m-72-hu.wav,3d3e244d-20b1-4ec3-9732-92dcd14ff35a-1436961241219-1.7-m-72-hu.wav,0.05091770787112182,0.027757959440350533,0.022464828565716743,0.000659068173263222,0.06551060080528259,Wind,0.2631276845932007
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466164038-1.7-f-26-hu.wav,40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466164038-1.7-f-26-hu.wav,0.06457547179888934,0.025555353611707687,0.03417806699872017,0.0011821376392617822,0.41982364654541016,Speech,0.41982364654541016
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466176951-1.7-f-26-hu.wav,40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466176951-1.7-f-26-hu.wav,0.0056357671855948865,0.0004165381833445281,0.0009525077184662223,0.0004599954409059137,0.3125140964984894,Speech,0.3125140964984894
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466393384-1.7-f-26-hu.wav,40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466393384-1.7-f-26-hu.wav,0.40870263893157244,0.14960674941539764,0.18280158936977386,0.07497141510248184,0.23027005791664124,Speech,0.23027005791664124
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477691332-1.7-f-26-hu.wav,40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477691332-1.7-f-26-hu.wav,0.0073529816581867635,0.00238288682885468,0.0029225454200059175,0.0007302582380361855,0.7646414041519165,Speech,0.7646414041519165
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477717469-1.7-f-26-hu.wav,40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477717469-1.7-f-26-hu.wav,0.8214924002277257,0.39534980058670044,0.3986596465110779,0.027460852637887,0.23724010586738586,"Crying, sobbing",0.3986596465110779
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477726097-1.7-f-26-hu.wav,40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477726097-1.7-f-26-hu.wav,1.2118041962166899,0.5857451558113098,0.5911015868186951,0.03487042337656021,0.2747088074684143,"Crying, sobbing",0.5911015868186951
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477756469-1.7-f-26-hu.wav,40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477756469-1.7-f-26-hu.wav,0.88205490303244,0.4283631145954132,0.42111459374427795,0.032567478716373444,0.06029793620109558,"Baby cry, infant cry",0.4283631145954132
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477780076-1.7-f-26-hu.wav,40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477780076-1.7-f-26-hu.wav,0.23621005348104518,0.10741665214300156,0.11040575802326202,0.018223820254206657,0.45469966530799866,Speech,0.45469966530799866
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/415d69b4-6d84-4bf8-97b0-10f8f108dc1d-1430739498797-1.7-m-04-hu.wav,415d69b4-6d84-4bf8-97b0-10f8f108dc1d-1430739498797-1.7-m-04-hu.wav,0.009411288308911026,0.0012253045570105314,0.0033432829659432173,0.0016970379510894418,0.1099235787987709,Animal,0.15995469689369202
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/415d69b4-6d84-4bf8-97b0-10f8f108dc1d-1430739528719-1.7-m-04-hu.wav,415d69b4-6d84-4bf8-97b0-10f8f108dc1d-1430739528719-1.7-m-04-hu.wav,0.03457870509009808,0.01033088006079197,0.018696380779147148,0.004910278599709272,0.16648699343204498,Animal,0.17409709095954895
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/42ec6f14-6ba6-457f-8a80-101ee201195c-1431345009828-1.7-m-22-hu.wav,42ec6f14-6ba6-457f-8a80-101ee201195c-1431345009828-1.7-m-22-hu.wav,0.02101509808562696,0.004243943374603987,0.007824822328984737,0.005243164952844381,0.1718708723783493,Speech,0.1718708723783493
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034880215-1.7-f-48-hu.wav,459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034880215-1.7-f-48-hu.wav,0.7861660160124302,0.292664498090744,0.3941155970096588,0.09149439632892609,0.06024299934506416,"Crying, sobbing",0.3941155970096588
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034895673-1.7-f-48-hu.wav,459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034895673-1.7-f-48-hu.wav,1.8632264481034895,0.8639188408851624,0.9205759763717651,0.07873072475194931,0.004936578683555126,"Crying, sobbing",0.9205759763717651
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/46002244-7304-45DC-BF69-B6EC2BB25009-1436902364-1.1-f-48-hu.wav,46002244-7304-45DC-BF69-B6EC2BB25009-1436902364-1.1-f-48-hu.wav,1.7796643458023027,0.8009567856788635,0.868478000164032,0.11017198860645294,0.004667370114475489,"Crying, sobbing",0.868478000164032
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/4CD5903D-E2CE-401E-B898-D873C763F44B-1430727644-1.0-m-26-hu.wav,4CD5903D-E2CE-401E-B898-D873C763F44B-1430727644-1.0-m-26-hu.wav,1.033499805140309,0.4395048916339874,0.48488470911979675,0.10760470479726791,0.07751401513814926,"Crying, sobbing",0.48488470911979675
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/4CD5903D-E2CE-401E-B898-D873C763F44B-1430727653-1.0-m-26-hu.wav,4CD5903D-E2CE-401E-B898-D873C763F44B-1430727653-1.0-m-26-hu.wav,0.6317720611114055,0.20875515043735504,0.3109886348247528,0.10850328952074051,0.09794742614030838,"Crying, sobbing",0.3109886348247528
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/4D43D6CD-C084-4081-ABF3-8B25951B2D75-1430146631-1.0-m-04-hu.wav,4D43D6CD-C084-4081-ABF3-8B25951B2D75-1430146631-1.0-m-04-hu.wav,0.6672488260664977,0.22639332711696625,0.2949945032596588,0.14513902366161346,0.2975683808326721,Speech,0.2975683808326721
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/4be720ce-a5e5-4a48-930f-a212f8a239f6-1434737668804-1.7-f-48-hu.wav,4be720ce-a5e5-4a48-930f-a212f8a239f6-1434737668804-1.7-f-48-hu.wav,0.11361060570925474,0.03868911415338516,0.04991235211491585,0.008541171438992023,0.028747085481882095,Animal,0.3364119827747345
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/4be720ce-a5e5-4a48-930f-a212f8a239f6-1434737694572-1.7-f-48-hu.wav,4be720ce-a5e5-4a48-930f-a212f8a239f6-1434737694572-1.7-f-48-hu.wav,0.4779392632190138,0.1986091136932373,0.22914811968803406,0.04736744984984398,0.032653313130140305,Animal,0.23990915715694427
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/4be720ce-a5e5-4a48-930f-a212f8a239f6-1434774932733-1.7-f-48-hu.wav,4be720ce-a5e5-4a48-930f-a212f8a239f6-1434774932733-1.7-f-48-hu.wav,1.1817010715603828,0.5360376238822937,0.5928908586502075,0.04722879081964493,0.02451859787106514,"Crying, sobbing",0.5928908586502075
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/4be720ce-a5e5-4a48-930f-a212f8a239f6-1434774947458-1.7-f-48-hu.wav,4be720ce-a5e5-4a48-930f-a212f8a239f6-1434774947458-1.7-f-48-hu.wav,1.3490492547862232,0.5725737810134888,0.6461514830589294,0.12684902548789978,0.04880345240235329,"Crying, sobbing",0.6461514830589294
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/4cefc13c-e7c0-4b5a-bddb-c40c103e640a-1431583459308-1.7-f-26-hu.wav,4cefc13c-e7c0-4b5a-bddb-c40c103e640a-1431583459308-1.7-f-26-hu.wav,0.525335343554616,0.2208060771226883,0.24868445098400116,0.05304549261927605,0.3577879071235657,Speech,0.3577879071235657
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/4cefc13c-e7c0-4b5a-bddb-c40c103e640a-1431583470764-1.7-f-26-hu.wav,4cefc13c-e7c0-4b5a-bddb-c40c103e640a-1431583470764-1.7-f-26-hu.wav,0.7279732030074229,0.3226669132709503,0.33316582441329956,0.07203882187604904,0.5806843042373657,Speech,0.5806843042373657
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430007656-1.0-m-26-hu.wav,50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430007656-1.0-m-26-hu.wav,1.4641650409903377,0.5999146699905396,0.6859269142150879,0.17494401335716248,0.012917744927108288,"Crying, sobbing",0.6859269142150879
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430007668-1.0-m-26-hu.wav,50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430007668-1.0-m-26-hu.wav,0.9667711195361335,0.3681863248348236,0.48682478070259094,0.11154462397098541,0.04553695395588875,"Crying, sobbing",0.48682478070259094
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430007691-1.0-m-26-hu.wav,50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430007691-1.0-m-26-hu.wav,1.1374847785918973,0.4110587239265442,0.5383555293083191,0.18777045607566833,0.046477239578962326,"Crying, sobbing",0.5383555293083191
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430108024-1.0-m-26-hu.wav,50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430108024-1.0-m-26-hu.wav,1.5235773658496328,0.6609804034233093,0.7613847851753235,0.10034221410751343,0.008226433768868446,"Crying, sobbing",0.7613847851753235
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/52dfc27a-fbc4-4d9f-bbcf-6406c919324a-1430041644396-1.7-m-26-hu.wav,52dfc27a-fbc4-4d9f-bbcf-6406c919324a-1430041644396-1.7-m-26-hu.wav,0.14225862175226212,0.029786473140120506,0.05126187950372696,0.01687660627067089,0.172164648771286,Speech,0.172164648771286
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/52dfc27a-fbc4-4d9f-bbcf-6406c919324a-1430041657947-1.7-m-26-hu.wav,52dfc27a-fbc4-4d9f-bbcf-6406c919324a-1430041657947-1.7-m-26-hu.wav,1.1902875273954123,0.5165805816650391,0.5763911008834839,0.09612303227186203,0.06205917149782181,"Crying, sobbing",0.5763911008834839
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/539FDD32-6326-422E-A707-FCF063D3426C-1437073534-1.1-f-26-hu.wav,539FDD32-6326-422E-A707-FCF063D3426C-1437073534-1.1-f-26-hu.wav,0.10609915730310604,0.02687760815024376,0.05307933688163757,0.02579072304069996,0.3531032204627991,Speech,0.3531032204627991
hungry,/Users/dilshod/apps/my_baby/backend/v3_cry_model/data/donateacry-corpus/donateacry_corpus_cleaned_and_updated_data/hungry/539FDD32-6326-422E-A707-FCF063D3426C-1437073544-1.1-f-26-hu.wav,539FDD32-6326-422E-A707-FCF063D3426C-1437073544-1.1-f-26-hu.wav,0.6288980938261375,0.1454198807477951,0.25798138976097107,0.22444693744182587,0.2772357761859894,Speech,0.2772357761859894
